Año,Mes,Estacion,Localidad,Fuente,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,lat,lon,dias_esperados
2020,3,Colina,Suba,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.737194444444445,-74.06947222222222,31
2020,3,Fontibon,Fontibón,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.679722,-74.1425,31
2020,3,Guaymaral,Suba,NASA_POWER,14.388064516129031,85.81903225806451,0.8203225806451613,,121.62,3.923225806451613,4.7837556,-74.044183,31
2020,3,Kennedy,Kennedy,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.621389,-74.140833,31
2020,3,Las Ferias,Engativá,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.690722,-74.0986,31
2020,3,MinAmbiente,Teusaquillo,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.629306,-74.186944,31
2020,3,Movil Fontibon,Fontibón,NASA_POWER,23.328064516129032,76.91451612903225,1.129677419354839,,114.7,3.7,4.640764,-74.870833,31
2020,3,Puente Aranda,Puente Aranda,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.592444,-74.106667,31
2020,3,SUBA,Suba,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.68025,-74.596111,31
2020,3,San Cristobal,San Cristóbal,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.5725,-74.086389,31
2020,3,Suba,Suba,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.68025,-74.596111,31
2020,3,Tunal,Tunjuelito,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.575556,-74.138889,31
2020,3,Usaquen,Usaquén,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.707306,-74.330417,31
2020,4,Bolivia,Engativá,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.736978,-74.555,30
2020,4,Carvajal - Sevillana,Tunjuelito,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.589722,-74.2175,30
2020,4,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.658556,-74.088556,30
2020,4,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.577778,-74.165167,30
2020,4,Colina,Suba,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.737194444444445,-74.06947222222222,30
2020,4,Fontibon,Fontibón,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.679722,-74.1425,30
2020,4,Guaymaral,Suba,NASA_POWER,14.608333333333333,86.70700000000001,0.9023333333333333,,183.1,6.1033333333333335,4.7837556,-74.044183,30
2020,4,Kennedy,Kennedy,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.621389,-74.140833,30
2020,4,Las Ferias,Engativá,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.690722,-74.0986,30
2020,4,MinAmbiente,Teusaquillo,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.629306,-74.186944,30
2020,4,Movil Fontibon,Fontibón,NASA_POWER,23.705333333333332,75.975,1.0386666666666666,,164.76,5.492,4.640764,-74.870833,30
2020,4,Puente Aranda,Puente Aranda,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.592444,-74.106667,30
2020,4,SUBA,Suba,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.68025,-74.596111,30
2020,4,San Cristobal,San Cristóbal,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.5725,-74.086389,30
2020,4,Suba,Suba,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.68025,-74.596111,30
2020,4,Tunal,Tunjuelito,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.575556,-74.138889,30
2020,4,Usaquen,Usaquén,NASA_POWER,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,4.707306,-74.330417,30
2020,5,Bolivia,Engativá,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.736978,-74.555,31
2020,5,Carvajal - Sevillana,Tunjuelito,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.589722,-74.2175,31
2020,5,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.658556,-74.088556,31
2020,5,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.577778,-74.165167,31
2020,5,Colina,Suba,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.737194444444445,-74.06947222222222,31
