Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presion,Precipitacion,Precipitacion_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_PM25,grad_PM25,adv_proxy_PM25
PUENTE ARANDA,2020-09-01,19.753846153846155,19.54743024963289,7.877729257641922,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9458333333333332,0.9541666666666668,0.9388888888888888,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-20.378773868355317,0.0015092985094417846,0.0017115445097069836
SAN CRISTOBAL,2020-09-01,6.595324283559577,,12.337246376811596,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,,0.9583333333333334,0.9208333333333332,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,20.547066467779146,0.0007621215881725931,0.0008642458809877205
SUBA,2020-09-01,11.07511278195489,11.030338733431517,12.688284178391864,16.24583333333333,80.5945,1.056,,142.87,4.762333333333334,0.9430555555555556,0.9479166666666667,0.9305555555555556,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-2.3664828585603352,0.00010422437260710531,0.00011006093747310322
TEUSAQUILLO,2020-09-01,9.237164179104475,,8.67311046511628,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,,0.9555555555555556,0.9305555555555556,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,19.14649215969665,0.001328854387445834,0.0015069208753635756
TUNJUELITO,2020-09-01,11.342028985507246,5.005255474452555,12.73827751196172,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.8173611111111111,0.8708333333333333,0.8006944444444445,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,10.62665490945542,0.0010801970489023348,0.0012249434534552476
USAQUEN,2020-09-01,10.210526315789474,,18.90377643504532,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,,0.9194444444444444,0.95,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,1.091863006101324,5.6894574425541795e-05,6.451844739856438e-05
BARRIOS UNIDOS,2020-10-01,10.33487031700288,14.10394366197183,15.534045801526716,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.9543010752688172,0.8803763440860215,0.9327956989247312,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,6.713082561612854,0.0004957030906417039,0.0006317815842339909
ENGATIVA,2020-10-01,9.447875354107648,16.913661971830987,13.678340365682136,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.7217741935483871,0.9556451612903226,0.7204301075268816,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,8.778826517722802,0.0007141094346461529,0.0009101439923506291
FONTIBON,2020-10-01,17.105516265912307,16.58637640449438,18.529073033707867,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.956989247311828,0.956989247311828,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-14.142945474667728,0.0010473163508979296,0.0013348215814186191
KENNEDY,2020-10-01,18.043661971830986,18.06332863187588,20.170524691358025,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.952956989247312,0.8709677419354839,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,1.6819414622699114,0.0002027612398279225,0.00025842247050326505
PUENTE ARANDA,2020-10-01,18.587752161383285,19.111988716502115,10.762978723404254,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.952956989247312,0.9475806451612904,0.9327956989247312,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-7.917869564721036,0.0008804196309405435,0.0011221090199503507
SAN CRISTOBAL,2020-10-01,10.567402376910016,,15.3328190743338,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.5631720430107527,0.9583333333333334,0.7916666666666666,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,16.687269978251074,0.0007095572935831188,0.0009043422151441621
SUBA,2020-10-01,10.62061589188309,11.42470930232558,14.966160209781126,16.352096774193548,78.0666129032258,1.1324193548387096,,55.995,1.806290322580645,0.7331989247311828,0.9435483870967742,0.9422043010752688,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-4.091963276215045,0.00020882566044119982,0.00023647821967059094
TEUSAQUILLO,2020-10-01,9.68206599713056,,18.67074829931973,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,,0.7903225806451613,0.9368279569892471,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,16.981940752906795,0.0011498125735136056,0.001465454670307179
TUNJUELITO,2020-10-01,20.119658950467276,11.038436261864005,16.73679775280899,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.948252688172043,0.956989247311828,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-13.16016034127754,0.0005885871301852965,0.0007501637907619698
USAQUEN,2020-10-01,7.9871387283237,,21.85768688293371,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.571236559139785,0.952956989247312,0.9301075268817204,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,6.441945378022519,0.0002799468989432107,0.00035679683797568563
BARRIOS UNIDOS,2020-11-01,17.50541727672035,18.59384164222874,11.12606149341142,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9472222222222222,0.9486111111111112,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,8.789872795552387,0.0005787051469808642,0.00046740085704487797
ENGATIVA,2020-11-01,16.312273966855464,19.532837330828755,10.643168604651162,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.88125,0.9555555555555556,0.9104166666666667,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,6.324921093236846,0.0004734653223794849,0.0003824021587084973
FONTIBON,2020-11-01,20.59190404797601,17.179259259259258,18.217536231884058,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9375,0.9583333333333334,0.9263888888888888,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-4.597556653951081,0.0007099082459997717,0.0005733692266858156
KENNEDY,2020-11-01,23.7014598540146,18.027007299270075,17.664139941690962,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9513888888888888,0.9527777777777776,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,3.3784719005664705,0.0005978103327005079,0.0004828314787111102
PUENTE ARANDA,2020-11-01,27.829428989751097,23.55423976608187,7.659679767103348,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.95,0.9541666666666668,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-16.560887021248643,0.001290669319485357,0.0010424305870376733
SAN CRISTOBAL,2020-11-01,17.059084194977842,18.37481590574374,8.413828238719068,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9430555555555556,0.9541666666666668,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,19.878116498807618,0.0007642598776421232,0.0006172672278422882
SUBA,2020-11-01,15.6628369519614,12.549045521292216,12.008224163027657,16.488833333333332,84.29916666666668,0.6458333333333333,,60.455,2.0151666666666666,0.84375,0.9541666666666668,0.9395833333333332,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-0.006004797493570635,0.00022941135072363956,0.00014816149734235052
TEUSAQUILLO,2020-11-01,17.16442166910688,,,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,,0.6791666666666667,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,14.43348530712682,0.001084256517108223,0.0008757178469844081
TUNJUELITO,2020-11-01,26.061518424883168,13.26086175333921,10.03035439137134,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9541666666666666,0.9013888888888888,0.9520833333333334,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-9.594582235905964,0.0005960044824516966,0.0004813729536601536
USAQUEN,2020-11-01,13.164814814814816,16.8636496350365,12.908516886930984,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9513888888888888,0.9458333333333332,0.9,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,9.986083751092767,0.000395951943551672,0.00031979718640856705
BARRIOS UNIDOS,2020-12-01,14.112998522895126,17.019590643274853,12.225693430656936,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9193548387096774,0.9206989247311828,0.9099462365591398,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,13.369737902849401,0.0006707727679098182,0.0005837886863937708
ENGATIVA,2020-12-01,15.631635172773269,18.5175,11.865588235294116,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.808467741935484,0.913978494623656,0.8286290322580645,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.1521261646310172,0.0006331503659897551,0.000551045060464632
FONTIBON,2020-12-01,21.070424597364568,18.91654571843251,18.65878084179971,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9260752688172044,0.9260752688172044,0.918010752688172,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-8.249069704206395,0.0010596421975475768,0.0009222305319301168
KENNEDY,2020-12-01,25.46696035242291,18.723364485981307,21.59093567251462,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.8629032258064516,0.9193548387096774,0.9153225806451613,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-3.259823866690919,0.0003398988749713674,0.0002958216660234675
PUENTE ARANDA,2020-12-01,26.21348973607038,,7.95131195335277,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.7083333333333334,0.922043010752688,0.9166666666666666,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-13.452757435954236,0.0011095774550272898,0.0009656903140850412
SAN CRISTOBAL,2020-12-01,12.564963503649636,14.63536231884058,12.298318042813456,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9274193548387096,0.8790322580645161,0.9206989247311828,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,28.23935064495546,0.001081521485747971,0.0009412725704993631
SUBA,2020-12-01,14.432321544602246,8.741903171953254,12.445847851335657,16.75790322580645,80.2425806451613,0.802258064516129,,100.69999999999999,3.2483870967741937,0.771505376344086,0.8333333333333333,0.8279569892473118,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-5.895762159158436,0.00044832942094080887,0.0003596758935096102
TEUSAQUILLO,2020-12-01,13.86360856269113,,,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,,0.6612903225806451,0.8790322580645161,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,19.80608716825668,0.001389402113211322,0.0012092280327239183
TUNJUELITO,2020-12-01,25.85714285714286,11.069474637681159,12.759649122807016,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9153225806451613,0.842741935483871,0.9032258064516128,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-13.32601497928566,0.0005778732727440024,0.0005029361580204254
USAQUEN,2020-12-01,7.656568778979907,10.561280931586609,15.972634643377004,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9233870967741936,0.9233870967741936,0.8696236559139785,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,21.207248903330917,0.0008689816598342672,0.0007562943607202752
BARRIOS UNIDOS,2021-01-01,13.493515850144092,13.118945868945868,14.209738372093025,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9435483870967742,0.9247311827956988,0.9327956989247312,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,9.99346302798776,0.0006886228569870489,0.0007366043205706625
ENGATIVA,2021-01-01,16.201449401988196,17.663702553485162,13.570622286541244,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.8870967741935484,0.928763440860215,0.8655913978494624,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-4.184261427206797,0.0005649294572882411,0.0006042922839896152
FONTIBON,2021-01-01,18.7778603268945,,17.479357798165136,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.2163978494623656,0.8790322580645161,0.9045698924731184,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-5.906497900053031,0.0007230981131523567,0.000773481723617166
KENNEDY,2021-01-01,22.07692307692308,18.709014084507043,21.411637931034484,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9543010752688172,0.935483870967742,0.9435483870967742,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-10.785024238253003,0.0005959954383551186,0.0006375228624469591
PUENTE ARANDA,2021-01-01,22.123850574712645,17.94732394366197,8.48095909732017,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9543010752688172,0.952956989247312,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-17.601883954586565,0.0013146700755212427,0.0014062728936865936
SAN CRISTOBAL,2021-01-01,10.833570412517782,13.398286604361372,15.676544943820224,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.8629032258064516,0.956989247311828,0.9448924731182796,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,16.31588402978759,0.0006089763380353203,0.0006514082377177814
SUBA,2021-01-01,13.708853768953855,11.008709677419354,14.28238993710692,16.999677419354843,77.15193548387097,1.0325806451612902,,100.72333333333334,3.249139784946237,0.6200716845878137,0.7963709677419355,0.7087813620071685,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-3.935511717379879,0.00046649317052371717,0.00048169181898271565
TEUSAQUILLO,2021-01-01,12.148710601719197,,20.76741573033708,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,,0.8373655913978495,0.9381720430107529,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,17.949094946593647,0.0012706255388541352,0.0013591594473678426
TUNJUELITO,2021-01-01,14.544034090909092,15.215655853314528,14.885674157303372,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.952956989247312,0.956989247311828,0.8454301075268817,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,11.402241791426231,0.0010160427745888438,0.0010868380130763244
USAQUEN,2021-01-01,7.496084337349397,9.64858757062147,16.004384724186703,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9516129032258064,0.9502688172043012,0.8924731182795699,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,20.915566009037953,0.0008437910218146195,0.0009025842026894446
BARRIOS UNIDOS,2021-02-01,14.644918032786885,13.92780487804878,13.082026143790848,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.9151785714285714,0.9107142857142856,0.9077380952380952,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,12.733105669931037,0.0006716269763993379,0.0007013704567827373
ENGATIVA,2021-02-01,16.40124700365293,17.744904292266497,14.01846635367762,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.9144345238095237,0.9508928571428572,0.9427083333333333,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,1.1739329273399033,0.0004236734796044125,0.000442436162272608
FONTIBON,2021-02-01,19.87007874015748,,,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.6220238095238095,0.6651785714285714,0.9449404761904762,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-2.823505033921336,0.0007615760803507515,0.0007953030210519991
KENNEDY,2021-02-01,24.52280701754385,19.522115384615383,21.708038585209003,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.9285714285714286,0.925595238095238,0.9330357142857144,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-2.274693451540891,0.0004216314479793012,0.00044030369781838464
PUENTE ARANDA,2021-02-01,24.403935599284434,21.504973357015984,8.071688741721855,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.8377976190476191,0.8988095238095238,0.8318452380952381,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-5.806609353306378,0.0008883595838763543,0.0009277012225908787
SAN CRISTOBAL,2021-02-01,14.87912087912088,14.44587869362364,14.260403726708075,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.956845238095238,0.9583333333333334,0.9479166666666666,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,22.64896338892487,0.0008725671835510459,0.0009112094445368781
SUBA,2021-02-01,15.723123034591195,11.539279431478962,13.227888827048492,17.765000000000004,78.28178571428572,0.9721428571428573,,97.60000000000001,3.4857142857142858,0.8621031746031745,0.9419642857142857,0.8650793650793651,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-7.495677934929589,0.0004694087366972673,0.00045633235046070066
TEUSAQUILLO,2021-02-01,15.862677165354327,,13.814104595879558,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,,0.9389880952380952,0.9449404761904762,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,11.330900876165819,0.0010181393195139105,0.0010632283465209552
TUNJUELITO,2021-02-01,27.019713261648747,,14.030365659777424,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.3616071428571428,0.9360119047619048,0.9300595238095237,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-17.253276288997075,0.0007826167181562848,0.0008172754585317777
USAQUEN,2021-02-01,8.627526132404181,,15.483255086071988,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.7366071428571429,0.9508928571428572,0.8541666666666666,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,20.886709673818466,0.0008654526761499881,0.0009037798660937734
BARRIOS UNIDOS,2021-03-01,16.124881141045957,16.9851904090268,12.660028248587569,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,0.952956989247312,0.9516129032258064,0.8481182795698925,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,12.33301349184713,0.0005901807004406203,0.0005500103366364361
