Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_NO2,grad_NO2,adv_proxy_NO2
FONTIBON,2023-04-01,19.54676599158502,20.637778925131922,,20.387166666666666,83.339,1.026333333333333,,214.26,7.1419999999999995,0.9479166666666667,0.6611111111111111,0.9458333333333333,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-4.316749010296963,0.0006290603788916467,0.0006456256355357932
KENNEDY,2023-04-01,21.234131736526944,23.041002949852505,16.24948905109489,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9416666666666668,0.9513888888888888,0.9277777777777778,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-15.297939061696004,0.0008884268554981699,0.0007992880276631868
PUENTE ARANDA,2023-04-01,16.46676342525399,18.88097345132743,5.412992700729927,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9416666666666668,0.9513888888888888,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-0.9113584610634238,0.0006160949073426969,0.0005542800516393129
SAN CRISTOBAL,2023-04-01,13.551824817518249,12.656768558951969,6.217708333333333,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9541666666666668,0.9333333333333332,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,13.601226717537891,0.000479320322275709,0.0004312285166073795
SUBA,2023-04-01,14.642281768959991,14.96354875282084,10.722693997071742,17.136333333333333,85.46033333333332,0.8695555555555555,,225.11333333333332,7.503777777777777,0.9212962962962963,0.7407407407407408,0.937037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-3.841341961235207,0.000330568805791354,0.0002874479415692374
TEUSAQUILLO,2023-04-01,15.074235807860262,18.38424153166421,,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9430555555555556,,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,-1.02549268636953,0.0005127024332500658,0.00046126128911397584
TUNJUELITO,2023-04-01,22.373692077727952,14.306317411402157,12.874963396778917,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9013888888888888,0.9486111111111112,0.9291666666666668,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,11.659792725925435,0.0008072354694554079,0.0007262428440200486
USAQUEN,2023-04-01,11.03941605839416,10.26948148148148,18.22258543833581,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9375,0.9347222222222222,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,14.934927124122234,0.0006092812714019053,0.0005481500505045808
BARRIOS UNIDOS,2023-05-01,10.514124293785311,10.250991501416433,8.697185185185186,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.9489247311827956,0.907258064516129,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,10.344302075652283,0.0006136667906184703,0.000684535407083442
CIUDAD BOLIVAR,2023-05-01,14.492482269503547,,,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,,,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-05-01,11.1811797752809,11.284615384615384,10.042313117066293,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8911290322580645,0.6323924731182796,0.6344086021505376,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,8.154757448779616,0.0007880142488945989,0.0008790171847346849
FONTIBON,2023-05-01,16.16712187900128,19.093691646663878,,20.915,81.98193548387097,1.2701612903225805,,186.25,6.008064516129032,0.92002688172043,0.5349462365591398,0.9502688172043011,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-20.59529874474771,0.0013449975227363702,0.0017083637889595022
KENNEDY,2023-05-01,19.21048034934498,12.737240356083085,10.919298245614035,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.9059139784946236,0.9193548387096774,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,9.787712966601823,0.0007435776590516014,0.0008294488854840122
PUENTE ARANDA,2023-05-01,11.194176136363636,17.14874074074074,5.417655571635311,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.907258064516129,0.928763440860215,0.946236559139785,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-14.288059764147226,0.0010191130349787598,0.0011368041532117909
SAN CRISTOBAL,2023-05-01,6.554455445544554,9.376933895921235,4.541830985915492,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.9556451612903226,0.9543010752688172,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,13.43886115496895,0.00048814664087610095,0.0005445197045643732
SUBA,2023-05-01,10.365401281034325,13.444624903258722,5.95878541366278,17.621935483870967,83.74795698924731,1.1010752688172043,,244.49666666666667,7.886989247311828,0.928763440860215,0.9435483870967741,0.942652329749104,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-11.88203505192199,0.0005665949227242124,0.0006238636568490253
TEUSAQUILLO,2023-05-01,9.814084507042253,12.663920454545456,,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.946236559139785,,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,8.501662525184683,0.0009052260240124725,0.0010097650293661709
TUNJUELITO,2023-05-01,15.893767705382436,11.757001647446458,8.654515050167223,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8158602150537635,0.803763440860215,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,3.9919100504056875,0.0004846582909476678,0.0005406285064829147
USAQUEN,2023-05-01,5.978014184397163,6.916232771822359,12.964469453376203,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8776881720430108,0.8360215053763441,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,14.231533473823461,0.000630274826994879,0.0007030614037897715
BARRIOS UNIDOS,2023-06-01,5.476190476190476,7.183234421364985,8.10576070901034,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9361111111111112,0.9402777777777778,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,9.472342667993013,0.00047902422820510584,0.0007689935610119299
CIUDAD BOLIVAR,2023-06-01,10.736671575846833,,,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,,,0.9430555555555556,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-06-01,7.462585034013605,7.912392426850259,10.540199335548172,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8069444444444445,0.8361111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,6.161355719581333,0.0006384087037311298,0.0010248587723897071
FONTIBON,2023-06-01,11.953009689876062,14.87608625,,20.131166666666665,79.69266666666667,1.7506666666666666,,123.13,4.104333333333333,0.8784722222222222,0.1416666666666666,0.8513888888888889,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-15.424558185999384,0.0010002830893437022,0.0017511622617443746
KENNEDY,2023-06-01,18.25426356589148,13.452095808383234,7.166006097560975,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9277777777777778,0.9111111111111112,0.8958333333333334,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-2.714276127711373,0.0005222990959988225,0.0008384641487767764
PUENTE ARANDA,2023-06-01,5.104017857142857,15.270441176470587,7.221345029239766,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9444444444444444,0.95,0.9333333333333332,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-17.024531521293664,0.001236123986839089,0.001984391040205684
SAN CRISTOBAL,2023-06-01,4.305194805194805,6.783257918552036,5.302905198776759,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9208333333333332,0.9083333333333332,0.8555555555555555,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,10.255363620549346,0.0003762913457025867,0.0006040730403012192
SUBA,2023-06-01,6.868295641505326,9.639926547848772,6.727533669003127,16.643,82.24211111111111,1.5762222222222222,,176.92,5.897333333333333,0.8527777777777777,0.8513888888888889,0.837037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-9.078600648091808,0.0004312844240707903,0.0006798000933186923
TEUSAQUILLO,2023-06-01,5.135922330097087,7.839212328767124,,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8111111111111111,,0.8583333333333333,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,13.812124861534201,0.0010088067525861266,0.0016194711068182618
TUNJUELITO,2023-06-01,11.39611360239163,7.495483870967742,9.168778280542986,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8611111111111112,0.9208333333333332,0.9291666666666668,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,13.019343290502633,0.0008255770702118304,0.0013253263900467249
USAQUEN,2023-06-01,3.565640194489465,4.745552147239263,12.242214532871971,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9055555555555556,0.8027777777777778,0.8569444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,10.498896954346225,0.0004668855941420914,0.0007495070071294373
BARRIOS UNIDOS,2023-07-01,7.762039660056657,8.269195751138087,11.603181818181818,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.885752688172043,0.8870967741935484,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,11.558715547877341,0.0006090054423761325,0.001046114187307389
CIUDAD BOLIVAR,2023-07-01,10.472881355932204,,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,,,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-07-01,7.5504,9.973430656934308,11.21320754716981,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9206989247311828,0.7426075268817205,0.7170698924731183,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.637277395859709,0.0007237903563783055,0.0012432850476498314
FONTIBON,2023-07-01,14.321291621589133,16.955473182624115,,20.71483870967742,77.74854838709678,1.6716129032258065,,130.345,4.204677419354839,0.9469086021505377,0.075268817204301,0.9495967741935484,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-15.951884780526996,0.0010239440101025715,0.001711638019468234
KENNEDY,2023-07-01,13.158730158730158,15.608203677510607,7.843262411347518,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9502688172043012,0.9475806451612904,0.9314516129032258,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-2.1609595387377905,0.0004404440956648076,0.0007565692933597098
PUENTE ARANDA,2023-07-01,7.097701149425287,17.05997171145686,6.766053748231967,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9502688172043012,0.9502688172043012,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-15.590604424246486,0.0011501538571779353,0.0019756675127330665
SAN CRISTOBAL,2023-07-01,4.90154711673699,8.098140200286123,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.939516129032258,,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.746658143211981,0.0004735580307349155,0.0008134504882785242
SUBA,2023-07-01,7.080800555796099,10.856856714081369,7.389808021521155,16.99021505376344,81.73440860215054,1.6870967741935485,,171.98666666666668,5.547956989247312,0.9448924731182795,0.8754480286738352,0.9502688172043011,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-9.120811066554023,0.0004436831715106653,0.0007485364474196064
TEUSAQUILLO,2023-07-01,6.24438202247191,9.332900432900432,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9314516129032258,,0.956989247311828,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,14.285939346517765,0.0011001330758702449,0.0018897447190351787
TUNJUELITO,2023-07-01,9.036334913112164,10.648206599713056,11.442291371994342,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9368279569892471,0.9502688172043012,0.48723118279569894,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,8.821695790114422,0.000762346955800651,0.0013095153353672472
USAQUEN,2023-07-01,5.266666666666667,5.207132667617689,15.436869565217393,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9422043010752688,0.7728494623655914,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,13.478085119300697,0.0005829875965630725,0.0010014222424833423
BARRIOS UNIDOS,2023-08-01,10.123769338959212,9.81909476661952,15.690921985815605,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9502688172043012,0.9475806451612904,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,14.496299896793422,0.0008211919821291599,0.0013067548541429502
CIUDAD BOLIVAR,2023-08-01,11.502133712660028,,,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,,,0.9448924731182796,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-08-01,10.968813040345822,14.177003484320558,13.560968316640984,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.771505376344086,0.8696236559139785,0.9395161290322581,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-1.2818444979044852,0.0008451389094896337,0.001344861367907214
FONTIBON,2023-08-01,18.258569030091696,19.739986202601973,,21.24467741935484,73.75096774193548,1.5380645161290323,,121.66999999999999,3.9248387096774193,0.9422043010752688,,0.946236559139785,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-13.986912690841152,0.0008635718570007368,0.0013282292303804881
KENNEDY,2023-08-01,14.125652173913045,19.365957446808512,10.9977304964539,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9475806451612904,0.9475806451612904,0.9274193548387096,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-6.082099528549255,0.00038047120419306535,0.0006054401452530295
PUENTE ARANDA,2023-08-01,9.153445850914206,18.086495726495727,11.271347517730495,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.7862903225806451,0.9475806451612904,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-9.014153864064392,0.0008690871886500188,0.0013829700327775945
SAN CRISTOBAL,2023-08-01,7.19971870604782,9.494676258992806,,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9341397849462364,,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,15.481842818131586,0.0005768676701552404,0.0009179639409276778
SUBA,2023-08-01,9.638561197532953,12.894587208735876,10.624960931759707,17.041935483870972,79.55978494623656,1.5174193548387098,,144.53333333333333,4.66236559139785,0.9426523297491038,0.9399641577060933,0.9422043010752689,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-7.828627230689238,0.0004980738264178376,0.0007557868643450027
TEUSAQUILLO,2023-08-01,9.389518413597736,11.690084985835696,,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9489247311827956,,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,12.57532173821013,0.0010867723061364339,0.0017293702536035575
TUNJUELITO,2023-08-01,20.664784748139873,14.18929088277858,16.705940594059406,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.928763440860215,0.9502688172043012,0.9549731182795699,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,4.379256783961303,0.0007024070615462693,0.001117733559550886
USAQUEN,2023-08-01,6.953257790368272,6.859036144578313,20.13095577746077,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.8924731182795699,0.9422043010752688,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,16.313577025941015,0.0006826271523005913,0.0010862579813867151
BARRIOS UNIDOS,2023-09-01,12.519650655021834,11.664852941176472,17.116129032258065,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9444444444444444,0.9472222222222222,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,15.289277780395295,0.0008374810959029729,0.0012009478915248632
CIUDAD BOLIVAR,2023-09-01,19.44306784660767,,,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,,,0.9416666666666668,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-09-01,13.155454449821168,14.680606060606062,14.268085317460319,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9166666666666666,0.9041666666666666,0.9479166666666666,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.796008385099569,0.000998023192679913,0.0014311652583029954
FONTIBON,2023-09-01,22.217708687331196,23.67943471237858,,22.045833333333334,71.80866666666667,1.4053333333333333,,118.595,3.953166666666667,0.945138888888889,,0.9291666666666666,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-17.74912266681661,0.0013179064984387495,0.0018520979324725892
KENNEDY,2023-09-01,,25.115036496350363,13.074198988195617,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9513888888888888,0.8236111111111111,0.6069444444444444,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-17.914442361218075,0.0009959643513667816,0.001428212879859965
PUENTE ARANDA,2023-09-01,12.19927536231884,22.109691629955947,12.760322108345534,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9458333333333332,0.9486111111111112,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-16.078958694656286,0.0015863596704364482,0.002274839767405867
SAN CRISTOBAL,2023-09-01,7.765339233038348,9.184720121028745,,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9180555555555556,,0.9416666666666668,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,19.690610965730905,0.000714437807937626,0.0010245038165825559
