Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_O3,grad_O3,adv_proxy_O3
TEUSAQUILLO,2023-05-01,9.814084507042253,12.663920454545456,,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.946236559139785,,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2023-05-01,15.893767705382436,11.757001647446458,8.654515050167223,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8158602150537635,0.803763440860215,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-5.084760347336831,0.0004861924709525657,0.0005423398595335395
USAQUEN,2023-05-01,5.978014184397163,6.916232771822359,12.964469453376203,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8776881720430108,0.8360215053763441,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-14.195124644214353,0.0006444606007167006,0.0007188854055736615
BARRIOS UNIDOS,2023-06-01,5.476190476190476,7.183234421364985,8.10576070901034,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9361111111111112,0.9402777777777778,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,1.5500229467672568,0.00027780698178978105,0.0004459728080998618
CIUDAD BOLIVAR,2023-06-01,10.736671575846833,,,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,,,0.9430555555555556,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-06-01,7.462585034013605,7.912392426850259,10.540199335548172,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8069444444444445,0.8361111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-2.4344386265378315,0.00043363629846443475,0.0006961308044682392
FONTIBON,2023-06-01,11.953009689876062,14.87608625,,20.131166666666665,79.69266666666667,1.7506666666666666,,123.13,4.104333333333333,0.8784722222222222,0.1416666666666666,0.8513888888888889,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,,,
KENNEDY,2023-06-01,18.25426356589148,13.452095808383234,7.166006097560975,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9277777777777778,0.9111111111111112,0.8958333333333334,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,2.058111114660802,0.00016194391395382948,0.0002599739632005476
PUENTE ARANDA,2023-06-01,5.104017857142857,15.270441176470587,7.221345029239766,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9444444444444444,0.95,0.9333333333333332,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,1.8920943196244293,0.00018878311398603788,0.0003030598256522528
SAN CRISTOBAL,2023-06-01,4.305194805194805,6.783257918552036,5.302905198776759,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9208333333333332,0.9083333333333332,0.8555555555555555,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,5.784312912229234,0.000339951713101204,0.0005457358167651328
SUBA,2023-06-01,6.868295641505326,9.639926547848772,6.727533669003127,16.643,82.24211111111111,1.5762222222222222,,176.92,5.897333333333333,0.8527777777777777,0.8513888888888889,0.837037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,10.705573570421102,0.0005187998077515225,0.0008177437858625664
TEUSAQUILLO,2023-06-01,5.135922330097087,7.839212328767124,,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8111111111111111,,0.8583333333333333,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2023-06-01,11.39611360239163,7.495483870967742,9.168778280542986,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8611111111111112,0.9208333333333332,0.9291666666666668,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-7.8160785160514585,0.00038183443534893475,0.0006129715468801565
USAQUEN,2023-06-01,3.565640194489465,4.745552147239263,12.242214532871971,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9055555555555556,0.8027777777777778,0.8569444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-11.353149885054275,0.0005156419040163148,0.0008277771365808573
BARRIOS UNIDOS,2023-07-01,7.762039660056657,8.269195751138087,11.603181818181818,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.885752688172043,0.8870967741935484,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-5.227102340961859,0.00036829800340680417,0.0006326409252068491
CIUDAD BOLIVAR,2023-07-01,10.472881355932204,,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,,,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-07-01,7.5504,9.973430656934308,11.21320754716981,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9206989247311828,0.7426075268817205,0.7170698924731183,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,0.389974271012008,6.946447428765587e-05,0.00011932204051024759
FONTIBON,2023-07-01,14.321291621589133,16.955473182624115,,20.71483870967742,77.74854838709678,1.6716129032258065,,130.345,4.204677419354839,0.9469086021505377,0.075268817204301,0.9495967741935484,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,,,
KENNEDY,2023-07-01,13.158730158730158,15.608203677510607,7.843262411347518,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9502688172043012,0.9475806451612904,0.9314516129032258,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,2.5218202975312733,0.0003924796803397376,0.0006741788057448719
PUENTE ARANDA,2023-07-01,7.097701149425287,17.05997171145686,6.766053748231967,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9502688172043012,0.9502688172043012,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,5.753446286877925,0.0005513048756044249,0.0009469995040624395
SAN CRISTOBAL,2023-07-01,4.90154711673699,8.098140200286123,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.939516129032258,,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,,,
SUBA,2023-07-01,7.080800555796099,10.856856714081369,7.389808021521155,16.99021505376344,81.73440860215054,1.6870967741935485,,171.98666666666668,5.547956989247312,0.9448924731182795,0.8754480286738352,0.9502688172043011,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,16.083834866005557,0.0007555694743025097,0.0012747188227748795
TEUSAQUILLO,2023-07-01,6.24438202247191,9.332900432900432,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9314516129032258,,0.956989247311828,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2023-07-01,9.036334913112164,10.648206599713056,11.442291371994342,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9368279569892471,0.9502688172043012,0.48723118279569894,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-8.275266584409199,0.0007202203585637677,0.0012371527126942138
USAQUEN,2023-07-01,5.266666666666667,5.207132667617689,15.436869565217393,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9422043010752688,0.7728494623655914,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-16.104411308779394,0.0007302410447181327,0.0012543656655238892
BARRIOS UNIDOS,2023-08-01,10.123769338959212,9.81909476661952,15.690921985815605,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9502688172043012,0.9475806451612904,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-6.549528137259729,0.0004944713308244922,0.000786847443534587
CIUDAD BOLIVAR,2023-08-01,11.502133712660028,,,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,,,0.9448924731182796,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-08-01,10.968813040345822,14.177003484320558,13.560968316640984,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.771505376344086,0.8696236559139785,0.9395161290322581,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.12995366917462,0.00037939967552813976,0.0006037350320581657
FONTIBON,2023-08-01,18.258569030091696,19.739986202601973,,21.24467741935484,73.75096774193548,1.5380645161290323,,121.66999999999999,3.9248387096774193,0.9422043010752688,,0.946236559139785,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,,,
KENNEDY,2023-08-01,14.125652173913045,19.365957446808512,10.9977304964539,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9475806451612904,0.9475806451612904,0.9274193548387096,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,5.9818271188821,0.00047359135418391054,0.0007536213387707196
PUENTE ARANDA,2023-08-01,9.153445850914206,18.086495726495727,11.271347517730495,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.7862903225806451,0.9475806451612904,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,5.160976055052316,0.0005391944031339481,0.0008580148356966987
SAN CRISTOBAL,2023-08-01,7.19971870604782,9.494676258992806,,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9341397849462364,,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,,,
SUBA,2023-08-01,9.638561197532953,12.894587208735876,10.624960931759707,17.041935483870972,79.55978494623656,1.5174193548387098,,144.53333333333333,4.66236559139785,0.9426523297491038,0.9399641577060933,0.9422043010752689,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,17.507963284638237,0.0008297010259923236,0.0012590043955702872
TEUSAQUILLO,2023-08-01,9.389518413597736,11.690084985835696,,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9489247311827956,,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2023-08-01,20.664784748139873,14.18929088277858,16.705940594059406,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.928763440860215,0.9502688172043012,0.9549731182795699,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-11.142803173934416,0.0009559992016152756,0.0015212722779252112
USAQUEN,2023-08-01,6.953257790368272,6.859036144578313,20.13095577746077,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.8924731182795699,0.9422043010752688,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-20.516016098166013,0.0009097629662887238,0.0014476970040975079
BARRIOS UNIDOS,2023-09-01,12.519650655021834,11.664852941176472,17.116129032258065,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9444444444444444,0.9472222222222222,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-7.2038506387102785,0.0005540291326446143,0.000794477776212377
CIUDAD BOLIVAR,2023-09-01,19.44306784660767,,,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,,,0.9416666666666668,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-09-01,13.155454449821168,14.680606060606062,14.268085317460319,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9166666666666666,0.9041666666666666,0.9479166666666666,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.848043714797747,0.0005073100306932716,0.0007274825840141515
FONTIBON,2023-09-01,22.217708687331196,23.67943471237858,,22.045833333333334,71.80866666666667,1.4053333333333333,,118.595,3.953166666666667,0.945138888888889,,0.9291666666666666,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,,,
KENNEDY,2023-09-01,,25.115036496350363,13.074198988195617,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9513888888888888,0.8236111111111111,0.6069444444444444,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,6.1180644828314925,0.0005342147996507012,0.0007660640226991056
PUENTE ARANDA,2023-09-01,12.19927536231884,22.109691629955947,12.760322108345534,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9458333333333332,0.9486111111111112,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,7.059695122381742,0.0006666151258799235,0.0009559260905118105
SAN CRISTOBAL,2023-09-01,7.765339233038348,9.184720121028745,,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9180555555555556,,0.9416666666666668,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,,,
SUBA,2023-09-01,12.495433050821015,15.020640663479634,11.76086994819193,17.767444444444447,78.703,1.3694444444444445,,150.69333333333336,5.0231111111111115,0.9106481481481481,0.9212962962962963,0.9324074074074075,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,18.35307943139628,0.0008775953300952724,0.001201818049269359
